v001x,v002x,v003x,v004x,v005x,v001y,v002y,v003y,v004y,v005y,v006y,v007y,v008y,v009y,v010y,v011y,v012y,v013y,v014y,v015y,v016y,v017y,v030y,v030y2,v031y,v031y2,v032y,v032y2,v033y,v033y2,v034y,v034y2,v035y,v035y2,v036y,v036y2,v040y,v041y,v042y,v043y,v044y,v044y2,v045y,v046y,v047y,v048y,v049y,v050y,v051y,v051y2,v052y,v053y,v054y,v055y,v056y,v057y,v058y,v058y2,v059y,v059y2,v060y,v060y2,v061y,v062y,v063y,v080y,v081y,v082y,v083y,v084y,v085y,v086y,v088y,v089y,v090y,v091y,v091y2,v092y,v093y,v120y,v121y,v122y,v123y,v124y,v124y2,v125y,v126y,v127y,v128y,v129y,v130y,v131y,v132y,v133y,v134y,v135y,v136y,v137y,v138y,v139y,v140y,v160y,v160y1,v161y,v161y1,v161y2,v162y,v163y,v164y,v165y,v166y,v166y2,v166y3,v167y,v167y2,v168y,v168y2,v169y,v169y2,v169y9,v169y10,v169y11,v169y12,v169y13,v169y14,v170y,v170y2,v170y3,v171y,v171y1,v171y2,v171y3,v171y4,v171yt,v172y,v173y,v174y,v174y1,v175y,v176y,v176y2,v176y3l,v176y3,v176yt,v177y,v178y,v178y2,v178y3l,v178y3,v178yt,v179y,v179y2,v180y,v200y,v201y,v202y,v203y,v203y2,v204y,v204y2,v205y,v206y,v207y,v208y,v209y,v210y,v211y,v212y,v213y,v214y,v215y,v216y,v216y2,v216y3,v217y,v217y2,v217y3,v217y4,v217y5,v217y5l,v217y6,v217y7,v217y23,v217y24,v217y25,v217y27,v217y31,v217y32,v218y,v218yl,v219y,v219y2,v219y3,v219y4,v219y5,v220y,v221y
10,1038,Spadolini,810628,820807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1071,10,3.4,3.552524,2.1,0.4159,0.48,1,0,1,58.4127,5,1,1,0,0,0,1,0,1,3,21,0,28,0,0.188147,0.2119565,1,36.19048,21.4,5.882463,2.761372,1,0.48,0,13.7,1,1,1,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,630,0,0,0,0,0,0,0,0,1,1,0,0,0,33,34,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,0,1,1,2,2,PS,0,1,1,2,2,PS,0.4547152,487,0,0,0,1,1,0,4.444445,0.067,19.5,8.4,0.6,9.1,16.5,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.3,-0.0051359,0,1,0,1.6,2.1
6,619,Schmidt IV,820917,821001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,778,3,2.47,3,1,0.4547,0.333,1,0,0,43.25956,1,-1,1,0,1,0,0,0,0,1,17,1,14,-1,,,,0,41.6,17.33856,2.832791,0,0.333,28.3,0,0,0,0,0,0,1,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,497,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0179949,14,0,0,1,0,1,1,3.519099,1.5,5.3,7.5,-0.9,7.5,5.3,-0.9,0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,0,0,0,0,0,-4.7,-0.1086465,1,0,0,,
2,227,M Eyskens,810406,810921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,690,14,6.78,5.879033,3.15,0.2689,0.324,1,0,1,66.03774,4,0,1,0,0,0,1,0,1,3,25,0,25,0,0.1280684,0.1191729,1,2.35849,55.7,13.59136,2.814366,1,0.324,0,34.6,1,0,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,0,1,1,0,1,0,4,5,0,0,1,3,13900,1,1,0,0,98,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,IC,0,1,1,2,2,PS,0.2434783,168,0,0,0,0,0,0,5.660378,0.84,7.6,10.9,-1,10.9,7.6,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-10.1,-0.1529429,0,0,0,-6.8,-6.8
9,915,Haughey II,820309,821124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1781,4,2.56,2.285088,1,0.488,0.636,1,0,0,48.79518,1,-1,1,0,1,0,0,0,0,1,15,0,15,0,,,,0,51.5,11.35653,2.674272,1,0.636,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4.06,1,0,0,0,0,0,0,6,0,1,0,0,1,166,1,0,0,0,0,0,0,1,1,1,0,0,0,19,20,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.143178,255,0,0,0,0,0,0,12.21915,0,17.1,12.1,2.3,12.1,17.1,2.3,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,,,1,0,0,0,0,-2.1,-0.043037,0,1,0,,
12,1218,Van Agt III,820529,820909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,102,10,4.29,4.091687,1.22,0.32,0.322,1,0,1,43.33333,2,-1,1,0,0,1,0,0,0,1,14,0,14,-1,0.0717949,0.0325792,1,2,36.2,14.48135,2.614918,1,0.322,0,2.800001,1,0,1,0,0,0,1,0,1,0,1,1,3.6,0,0,0,0,0,0,1,1,0,0,0,0,1,150,1,0,0,0,0,0,0,0,1,1,0,0,1,17,18,0,0,0,0,,,,,,,0,0,,2,0,1,0,2,4,0,0,2,0,0,0,0,0,0,IC,1,0,1,1,1,CoC,1,102,1,0,0,0,0,0,9.333333,0.85,5.9,12.6,-1.4,12.6,5.9,-1.4,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-8.2,-0.1892308,0,1,0,-1.4,-1.4
1,116,Sinowatz,830524,860616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1457,3,2.26,3,2,0.4918,0.333,1,0,1,55.7377,2,1,1,0,0,0,1,1,0,2,15,1,15,0,0.1323529,0.1045752,1,0,36.3,14.93441,3.093848,1,0.333,22.2,36.3,0,1,0,0,0,1,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,183,0,1,1,0,0,0,0,0,0,0,0,0,0,30,31,1,2,1,2,2900,7,0,3,0,90,0,1,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.7680165,1119,0,0,0,0,0,0,2.73224,3.3,3.3,4.2,2,5.2,1.7,1.2,0,5.2,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2,0.0035882,1,0,0,-4.6,-4.6
10,1036,Cossiga II,800404,800928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1521,10,3.4,3.552524,1.73,0.4159,0.48,1,0,1,53.80952,3,0,1,0,0,0,1,0,1,3,21,0,28,1,0.2014328,0.1859048,1,36.19048,21.4,5.882463,2.761372,1,0.48,0,8.4,1,1,0,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,630,0,0,0,0,0,0,1,0,1,0,0,0,1,16,17,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,0,1,1,2,2,PS,0,1,1,2,2,PS,0.1163708,177,0,0,0,0,0,0,4.444445,0.067,21.2,7.6,4.1,7.6,21.2,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-1.6,-0.0297345,0,1,0,1.6,-5.3
13,1319,Willoch II,830608,850908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,823,7,3.18,3.504812,2.96,0.4258,0.451,1,0,1,50.96774,3,1,0,0,0,0,1,1,0,2,18,1,18,1,0.059775,0.0208861,0,0,71.89999,13.5845,2.679583,1,0.176,14.7,23,1,0,1,1,1,0,1,1,1,0,0,0,6.76,0,0,0,0,0,0,0,2,0,1,0,0,1,155,1,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,1,4,25137,0,3.5,0,0,96.5,1,2,3,2,0,1,0,2,2,1,1,2,0,0,0,0,0,0,IC,0,0,0,1,0,IC,1,823,0,0,0,0,0,0,11.6129,5.1,8.4,3.1,4.6,2.5,5.7,5.3,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-0.0392405,1,0,0,-1.3,-1.3
7,703,Papandreou I,811021,850602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1458,3,2.1,1,1,0.5733,1,0,0,0,57.33333,1,0,1,1,0,0,1,0,0,,20,-1,19,-1,,,,4.333333,51.5,0,3.1766,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,2.2,1,1,1,0,0,0,0,5,0,1,0,1,1,300,1,0,0,0,0,0,0,1,0,1,0,0,0,3,4,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.914952,1334,1,0,0,0,0,0,21.66667,6,19.6,4,0.1,7.8,19.3,3.1,0,7.8,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,,,0,0,0,0,0,-2.25,-0.0392442,1,0,0,,
5,514,Mauroy II,810622,840717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1759,4,2.54,1,1,0.5804,1,0,0,1,67.00611,2,1,1,0,0,0,1,0,1,3,26,-1,36,1,0.0004053,0.0067545,0,8.961304,47.7,0,3.100255,0,1,0,4.5,1,1,1,0,0,1,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,491,1,0,0,0,0,0,0,1,0,1,0,0,1,2,3,0,0,1,4,870,5.1,0,0,0,94.9,0,1,2,2,0,1,0,2,2,0,1,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.6372939,1121,0,1,0,0,1,1,34.62322,1.9,13.3,7.6,1.2,9.7,7.7,1.3,0,9.7,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-11.9,-0.1775957,0,0,1,-5.5,-5.5
3,321,Jorgensen V,791026,811208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,1,0,0,1,0,0,1,1458,10,4.91,2.451,1,0.3855,0.623,1,0,0,38.54749,1,-1,1,0,1,0,0,0,0,1,21,0,18,-1,,,,0,94.3,26.0596,2.633348,0,0.022,62.4,0,0,0,0,0,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,5,1,1,0,0,0,179,1,0,0,0,0,0,0,1,1,1,0,0,1,3,4,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.5308642,774,1,0,0,0,0,0,11.17318,0.9,9.6,6.1,3.5,9.2,11.7,-0.9,0,9.2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,,,0,0,0,0,0,-5.4,-0.1400869,0,0,1,,
9,914,FitzGerarld I,810630,820218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1787,4,2.6,2.997,2,0.4699,0.5,1,0,1,48.19277,2,1,0,0,0,1,0,0,0,1,15,0,15,0,0.0791667,0.0477941,1,0,44.8,4.682405,2.794801,1,0.5,0,16.1,0,1,0,0,0,0,0,1,0,0,1,1,4.06,1,0,0,0,0,0,0,6,0,1,0,0,1,166,1,0,0,0,0,0,1,1,1,1,0,0,0,19,20,0,0,1,2,9751,0,0,0,0,100,0,1,2,1,1,0,0,1,1,0,1,1,1,0,1,1,2,2,PS,1,0,1,2,2,Parl,0.1275881,228,1,0,0,0,0,0,12.21915,5.3,20.4,10,3.3,12.1,17.1,2.3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.8
10,1041,Fanfani VI,870417,870428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,436,12,4,4.667445,1,0.3587,0.371,1,0,0,35.87302,1,-1,1,0,1,0,0,0,0,1,22,1,26,-1,,,,39.04762,24.7,3.773395,3.020494,1,0.371,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,630,0,0,0,0,0,0,0,0,1,1,0,0,0,46,47,1,3,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0252294,11,1,0,0,0,0,0,10.79365,0.06,4.7,11.9,3.1,11.9,4.7,3.1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,,,0,0,0,0,0,1.4,0.0390265,0,1,0,,
16,1620,Palme V,850915,860301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1099,5,3.39,2.285088,1,0.4556,0.636,1,0,0,45.55874,1,0,1,0,1,0,0,0,0,1,13,-1,20,-1,,,,5.444126,96.5,25.25015,2.396825,0,0.636,0,0,1,1,0,0,0,1,1,1,0,0,0,0,5.16,0,0,1,0,0,1,0,3,0,1,0,0,1,349,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.1519563,167,0,0,0,0,0,0,8.595988,0.9,7.4,2.5,1.9,2.5,4.2,2.3,0,2.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,,,0,0,1,0,0,-1.5,-0.0329245,1,0,0,,
9,917,Haughey III,870310,890615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1779,5,2.89,1.73913,1,0.488,0.75,1,0,0,48.79518,1,-1,1,0,1,0,0,0,0,1,14,-1,14,-1,,,,0,35.9,7.439449,2.570783,1,0.75,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4.06,1,0,0,0,0,0,0,6,0,1,0,0,1,166,1,0,0,0,0,0,1,1,1,1,0,0,0,21,22,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.4581226,815,1,0,0,0,1,1,13.85542,7.55,3.1,18.8,4.7,17.9,4.1,6.1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,,
15,1505,Calvo-Sotelo,810225,821029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,735,14,2.88,2.013069,1,0.4714,0.695,1,0,0,47.14286,1,0,1,0,1,0,0,0,0,1,14,-1,14,-1,,,,6.285714,26,7.860186,2.804104,0,0.695,0,0,1,1,0,0,0,0,1,0,1,0,1,1,2,1,1,1,1,0,1,0,7,1,1,0,0,1,350,0,0,0,0,0,0,1,0,1,1,0,1,0,27,28,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.8353742,614,0,0,0,0,0,0,3.142857,0.7,14.5,13.8,-0.2,15.6,14.4,1.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,1,0,0,0,0,-29.3,-0.6215151,1,0,0,,
14,1409,Balsemao II,810904,821223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1230,6,3.88,3.748,1.6,0.328,0.385,1,0,1,53.6,3,0,1,0,0,0,1,0,1,3,17,0,17,0,0.0494403,0.0198294,1,19.2,22.9,8.664477,3.250065,0,0.5,0,0,1,1,1,1,1,0,1,1,1,0,0,0,4.29,0,1,1,0,1,0,0,7,0,1,0,1,1,250,0,0,0,0,0,0,0,0,1,1,1,1,1,21,22,0,0,1,1,2461,10.4,14.2,4.5,0,70.9,1,2,3,2,0,1,0,2,3,1,1,2,0,0,0,0,0,0,CaC,0,1,1,2,2,PS,0.3853658,474,0,0,0,0,0,0,2.4,0.7967,20,8.2,1.6,7.4,22.7,2.1,22.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-4.69,-0.0875,1,0,0,,
16,1617,Fälldin II,791011,810508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,0,0,1,0,0,1,0,0,1,1074,5,3.48,3,3,0.4413,0.5,1,0,1,50.14327,3,1,0,0,0,0,1,1,0,2,15,0,21,1,0.1671429,0.1949206,0,5.730659,70.4,14.02579,2.663577,1,0.167,7.2,38.3,1,0,1,1,1,0,1,1,0,0,0,0,5.16,0,0,1,0,0,1,0,3,0,1,0,0,1,349,1,1,1,0,0,0,0,0,0,0,0,0,0,25,26,0,0,1,2,3500,0,4,0,0,96,1,2,3,2,0,1,0,2,2,1,1,2,0,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.5353817,575,0,0,0,0,0,0,6.590258,0.6,7.2,1.5,3.8,1.9,12.1,0,12.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4,-0.0797714,1,0,0,-4.7,-2.6
8,822,Hermansson II,880928,890910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,940,7,5.34,4.960883,2.94,0.2857,0.333,1,0,1,49.20635,3,0,0,0,0,1,0,0,0,1,14,1,9,-1,0.0368664,0.0413306,0,0,50.4,19.62713,3.01523,0,0.179,39.1,11.6,1,1,0,0,0,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,3,0,1,0,0,0,63,1,0,0,0,0,0,0,0,1,1,0,0,0,12,13,1,3,1,2,3850,0,0,0,0,100,1,2,3,2,0,1,0,2,2,1,1,2,0,0,0,0,0,0,IC,0,0,0,0,0,IC,0.3702128,348,0,0,0,0,0,0,13.33333,5.8,25.8,0.6,-0.1,1.7,20.8,0.3,0,1.7,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.4,0.0284516,0,0,0,1.1,0
1,117,Vranitzky I,860616,861125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,338,3,2.26,3,2,0.4918,0.333,1,0,1,55.7377,2,0,1,0,0,0,1,1,0,2,15,0,16,1,0.1490196,0.1176471,1,0,36.3,14.93441,2.904344,1,0.333,22.2,36.3,0,1,0,0,0,1,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,183,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2900,7,0,3,0,90,0,1,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.4733728,160,0,0,0,0,1,1,2.73224,3.3,1.7,5.2,1.2,5.2,1.7,1.2,0,5.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.2,0.0035882,0,1,0,-4.6,-4.6
3,323,Schlüter I,820910,840110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1185,9,5.56,3.918895,3.27,0.3352,0.461,1,0,1,36.87151,4,1,0,0,0,1,0,0,0,1,21,0,21,1,0.0627706,0.0731225,0,0,89,26.03976,2.732571,0,0.066,47.8,36.3,1,1,1,0,1,0,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,5,1,1,0,0,0,179,1,0,0,0,0,0,0,0,1,1,0,0,0,7,8,1,1,0,0,,,,,,,1,2,3,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.4109704,487,1,0,0,0,0,0,12.84916,5.4,10.1,9.8,3,10.1,6.3,4.4,6.3,0,0,0,1,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6.4,0.1735758,1,0,0,0.8,8.9
10,1040,Craxi,830804,860727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1788,11,4,4.667445,2.56,0.3587,0.371,1,0,1,58.09524,5,1,1,0,0,0,1,0,1,3,21,0,30,1,0.0603577,0.0737705,1,39.04762,24.7,3.773395,3.020494,1,0.371,0,14.9,1,1,1,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,630,0,0,0,0,0,0,0,1,0,1,0,0,0,101,102,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,0,1,1,2,2,PS,0,1,1,2,2,PS,0.6085011,1088,0,0,0,0,0,0,10.79365,0.06,14.7,9.9,1,11.1,5.8,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.9,0.0154918,0,1,0,-1.4,2.9
1,115,Kreisky IV,790605,830426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,1,0,0,1,0,0,1,1462,3,2.22,1,1,0.5191,1,0,0,0,51.91257,1,0,1,1,0,0,1,0,0,,14,0,15,0,,,,0,13.6,0,3.342781,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,183,0,0,0,0,0,0,0,1,0,1,1,1,1,30,31,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.9705883,1419,0,0,0,0,0,0,1.639344,0.6,3.7,2,4.7,4.2,3.3,2,0,4.2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,,0,0,0,0,0,-3.3,-0.0635684,0,0,1,,
2,229,Martens VI,851128,871214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1473,12,7,6.441224,3.14,0.2311,0.263,1,0,1,54.24528,4,0,1,0,0,0,1,1,0,2,19,0,15,0,0.1278413,0.0873773,1,0.4716981,44.4,15.75834,3.068769,1,0.263,0,11.6,1,1,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,1,1,0,0,0,0,0,0,0,1,1,1,45,46,0,0,1,2,13500,0,3,0,0,97,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.5064494,746,0,0,0,0,0,0,8.962264,0.575,4.9,13.3,0.8,11.9,1.6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.8,-0.0331826,0,1,0,-1.8,-1.8
12,1220,Lubbers II,860714,890502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1409,8,3.49,3,2,0.36,0.333,1,0,1,54,2,0,1,0,0,0,1,1,0,2,13,0,14,0,0.0238095,0.0208333,1,0,26.8,11.01488,2.776935,1,0.333,0,10.6,1,1,0,0,0,0,1,0,1,0,1,1,3.6,0,0,0,0,0,0,1,1,0,0,0,0,1,150,1,1,1,0,0,0,0,0,0,0,1,1,1,52,53,0,0,1,2,15500,0,2,0,9,89,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,IC,1,0,1,1,1,CoC,0.8168914,1151,0,0,0,0,0,0,11.33333,0.25,0.1,14.7,2.7,5.8,1.1,4.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-2.1,-0.0388889,0,1,0,0.7,0.7
10,1037,Forlani,801018,810526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1324,10,3.4,3.552524,1.98,0.4159,0.48,1,0,1,56.98413,4,1,1,0,0,0,1,0,1,3,21,0,28,0,0.2536145,0.229805,1,36.19048,21.4,5.882463,2.761372,1,0.48,0,13.7,1,1,1,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,630,0,0,0,0,0,0,0,0,1,1,0,0,0,20,21,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,0,1,1,2,2,PS,0,1,1,2,2,PS,0.1661631,220,0,0,0,0,0,0,4.444445,0.067,21.2,7.6,4.1,8.4,19.5,0.6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.3,-0.0228134,0,1,0,1.6,-5.3
6,621,Kohl II,830329,870125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1460,4,2.51,3,1.6,0.49,0.5,1,0,1,55.82329,2,0,1,0,0,0,1,1,0,2,17,1,17,0,0.0882242,0.0919836,1,0,54.3,21.23521,2.950767,0,0.167,25.9,25.9,1,1,1,1,0,0,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,498,0,0,0,0,0,0,0,1,0,1,1,1,1,23,24,0,0,1,2,2341,0,0,0,0,100,0,1,2,1,1,0,0,1,1,0,1,1,1,0,1,1,2,2,PS,0,1,1,2,2,PS,0.9575343,1398,0,0,0,0,0,0,8.944834,0.35,3.3,9.1,1.8,8.9,0.2,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.4,-0.0429928,0,1,0,-4.5,-4.5
15,1504,Suárez III,790404,810129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,0,0,0,0,0,0,1,0,0,1,0,0,1,1427,14,2.8,1.472563,1,0.48,0.821,1,0,0,48,1,0,1,0,1,0,0,0,0,1,22,1,21,1,,,,6.571428,26,6.285519,2.804104,0,0.821,0,0,1,1,0,0,0,0,1,0,1,0,1,1,2,1,1,1,1,0,1,0,7,1,1,0,0,1,350,0,0,1,1,1,0,0,0,0,1,1,1,1,34,35,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.4660126,665,0,0,0,0,0,0,3.142857,0.7,15.7,8.4,0,13.8,14.5,-0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,-29.3,-0.6104167,0,0,1,,
16,1619,Palme IV,821007,850915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1074,5,3.13,2.285088,1,0.4756,0.636,1,0,0,47.56447,1,-1,1,0,1,0,0,0,0,1,15,1,21,1,,,,5.730659,64.8,15.62894,2.564141,0,0.636,0,0,1,1,0,0,0,1,1,1,0,0,0,0,5.16,0,0,1,0,0,1,0,3,0,1,0,0,1,349,1,1,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,1,1074,0,0,0,0,0,0,7.163324,1.33,8.6,2.5,1,2.5,7.4,1.9,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,0,0,0,0,-0.9,-0.0189217,1,0,0,,
