v001x,v002x,v003x,v004x,v005x,v006x,v007x,v008x,v009x,v010x,v011x,v012x,v013x,v014x,v015x,v016x,v017x,v018x,v019x,v020x,v021x,v022x,v023x,v024x,v025x,v026x,v027x,v028x,v029x,v030x,v031x,v032x,v033x,v034x,v035x,v036x,v037x,v038x,v039x,v040x,v041x,v042x,v043x,v044x,v045x,v046x,v047x,v048x,v049x,v050x,v051x,v052x,v053x,v054x,v055x,v056x,v057x,v058x,v059x,v060x,v061x,v062x,v063x,v064x,v065x,v066x,v067x,v068x,v069x,v070x,v071x,v072x,v073x,v074x,v075x,v076x,v077x,v078x,v079x,v080x,v081x,v082x,v083x,v084x,v085x,v086x,v087x,v088x,v089x,v090x,v091x,v092x,v093x,v094x,v095x,v096x,v097x,v098x,v099x,v100x,v101x,v102x,v103x,v104x,v105x,v106x,v107x,v108x,v109x,v110x,v111x,v112x,v113x,v114x,v218x,v219x,v220x,v221x,v222x,v223x,v224x,v225x,v226x,v227x,v228x,v229x,v230x,v231x,v232x,v233x,v234x,v235x,v236x,v237x,v238x,v239x,v240x,v241x,v242x,v243x,v244x,v245x,v246x,v247x,v248x,v249x,v250x,v251x,v252x,v253x,v254x,v255x,v256x,v257x,v258x,v259x,v260x,v261x,v262x,v263x,v264x,v265x,v266x,v267x,v268x,v269x,v270x,v271x,v272x,v273x,v274x,v275x,v276x,v277x,v278x,v279x,v280x
9,909,Lynch I,661110,690618,60,1227,938,0.7644661777,0,FF,0,1,0,0,0,0,88888,E,88888,22,1,88888,72,47,88888,2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,144,72,50,2.63,FF,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1969,88888,88888,88888,88888,-2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2,0,71,64,8,1,88888,88888,0,88888,88888,1,2
9,910,Lynch II,690702,730228,60,1786,1316,0.7368421053,0,FF,0,1,0,1,0,1,FE,FE,88888,18,88888,88888,75,50,88888,1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,144,75,52.08333,2.46,FF,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,14,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,88888,88888,88888,1,FF,L,0,0,0,0,0,1,4,Foreign Affairs,0,0,1,1,1973,88888,88888,88888,88888,0.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0.5,0,74,66,3,1,88888,88888,0,88888,88888,1,2
9,911,Cosgrave I,730314,770616,70,1786,1532,0.8577827548,0,"FG, Lab",0,2,1,1,0,1,FE,FE,88888,19,88888,88888,69,54,88888,2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,144,73,50.69444,2.59,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,14,PRE,1,1,0,"Parl, PS",PS,Parl,2,1,1,1,1,1,1206,0,0,0,0,100,0,0,0,1,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1977,88888,-2.1,88888,88888,88888,-4.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-6.7,0,72,70,1,1,88888,88888,0,88888,88888,1,2
9,912,Lynch III,770705,791212,70,1781,877,0.4924199888,0,FF,0,1,0,1,0,1,FE,F,88888,17,88888,88888,84,43,88888,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,148,84,56.75676,2.38,FF,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,19,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,88888,88888,88888,1,FF,NL,0,1,0,0,1,0,88888,88888,0,1,1,0,1981,88888,88888,88888,88888,-5.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.3,0,82,61,4,1,88888,88888,0,88888,88888,0,88888
9,913,Haughey I,791211,810611,70,904,545,0.6028761062,0,FF,0,1,0,1,0,0,88888,E,88888,17,88888,88888,84,43,88888,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,148,84,56.75676,2.38,FF,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,88888,88888,88888,1,FF,L,0,0,0,0,0,0,88888,88888,0,0,1,1,1981,88888,88888,88888,88888,-5.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.3,0,82,62,3,1,88888,88888,0,88888,88888,1,2
9,914,FitzGerarld I,810630,820218,80,1787,228,0.1275881365,0,"FG, Lab",0,2,1,0,0,1,FE,FE,1,15,88888,88888,78,65,88888,7,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,80,48.19277,2.62,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,19,POST,2,1,0,"Parl, PS",PS,Parl,1,1,1,2,1,1,9751,0,0,0,0,100,0,0,0,1,0,1,0,0,88888,0,88888,88888,0,0,0,0,0,1,"3,8",Budget,0,0,1,1,1982,88888,-0.8,88888,88888,88888,0.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,81,78,4,3,88888,88888,1,88888,88888,1,2
9,915,Haughey II,820309,821124,80,1781,255,0.1431779899,0,FF,0,1,0,0,0,1,FE,FE,3,15,88888,88888,81,63,88888,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,81,48.79518,2.56,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,19,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,1,88888,88888,88888,1,FF,L,0,0,0,1,0,0,88888,88888,0,1,1,1,1982,88888,88888,88888,88888,-2.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2.1,0,86,79,0,1,88888,1,0,88888,88888,1,2
9,916,FitzGerald II,821214,870217,80,1780,1503,0.8443820225,0,"FG, Lab",0,2,1,1,0,1,FE,FE,2,16,88888,88888,75,70,88888,3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,86,51.80723,2.56,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,20,POST,2,1,0,"Parl, PS",PS,Parl,2,1,1,2,1,1,5627,0,0,0,0,100,0,0,0,1,0,0,1,0,"FG, Lab",1,"FG, Lab",NL,0,1,0,0,0,1,"3,8",99999,0,1,1,1,1987,88888,-3,88888,88888,88888,-12.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-15.1,1,85,79,1,1,88888,88888,1,88888,88888,1,2
9,917,Haughey III,870310,890615,80,1779,815,0.4581225408,0,FF,0,1,0,0,0,1,FE,FE,4,12,88888,88888,81,51,14,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,81,48.79518,2.9,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,21,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,88888,88888,88888,0,88888,88888,0,1,0,0,0,0,88888,88888,0,1,1,1,1989,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,83,82,1,0,88888,88888,0,88888,88888,1,2
9,918,Haughey IV,890712,920211,80,1773,899,0.5070501974,0,"FF, PD",0,2,1,0,0,1,F,F,7,15,88888,88888,77,55,6,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,83,50,2.98,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,27,POST,2,1,0,"Parl, PS",PS,Parl,1,1,1,2,1,1,4817,0,0,0,0,100,0,0,0,0,0,0,1,1,"FF, PD",1,FF,L,0,0,0,0,1,0,88888,88888,0,1,1,0,1992,88888,88888,88888,88888,-5,88888,-0.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.8,6,84,79,2,1,88888,88888,1,88888,88888,0,88888
9,919,Reynolds I,920211,921125,90,874,284,0.3249427918,0,"FF, PD",0,2,1,0,0,0,E,E,7,15,88888,88888,77,55,6,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,83,50,2.98,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,POST,2,1,0,"Parl, PS",PS,Parl,1,1,1,2,1,1,99999,99999,99999,99999,99999,99999,0,0,0,1,0,1,0,1,"FF, PD",0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1992,88888,88888,88888,88888,-5,88888,-0.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.8,0,84,78,3,1,88888,1,0,88888,88888,1,2
9,920,Reynolds II,930112,941117,90,1752,665,0.37956621,0,"FF, Lab",0,2,1,1,0,1,F,F,4,33,88888,88888,68,45,10,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,101,60.84337,3.51,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,1,"FG, Lab, DL, PD",88888,88888,88888,88888,88888,88888,88888,88888,88888,48,POST,2,1,0,"Parl, PS",CoC,Parl,1,1,1,2,1,1,18593,0,0,0,0,100,0,0,0,0,0,0,0,1,"FF, Lab",0,88888,88888,0,0,0,0,0,1,7,99999,0,0,1,0,1997,88888,-8.9,88888,88888,0.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-8.7,6,102,60,3,1,88888,88888,1,88888,88888,0,88888
9,921,Bruton,941215,970606,90,1087,892,0.8206071757,0,"FG, Lab, DL",0,3,1,1,0,1,88888,E,6,32,88888,88888,66,46,8,7,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,84,50.60241,3.63,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,1,"FF, Lab, FG, DL",88888,88888,88888,88888,88888,88888,88888,88888,88888,29,IE,3,1,0,"Parl, PS",CoC,Parl,1,1,1,2,1,1,13338,0,0,0,0,100,0,0,0,1,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1997,-0.3,-8.9,88888,88888,88888,3.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.7,1,85,74,6,1,88888,88888,0,88888,88888,1,2
9,922,Ahern I,970626,88888,90,1780,88888,88888,88888,"FF, PD",0,2,1,0,0,1,88888,88888,4,17,88888,88888,77,54,4,10,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,FF,166,81,48.79518,3,Lab,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,20,POST,2,1,0,"Parl, PS",PS,Parl,1,1,1,2,1,1,7351,0,0,0,0,100,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,85,78,2,1,88888,,,88888,88888,,
10,1001,Parri,450621,451124,40,99999,156,99999,88888,"P.d'Az., DC, PCI, PLI, PSIUP, PDL",0,6,1,99999,99999,99999,88888,N,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,88888,99999,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,99999,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,0,0,88888,1,PdA,L,0,0,0,0,0,0,88888,88888,0,0,1,0,1946,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,88888,88888,88888,88888,88888,0,88888,0,99999,88888,0,88888
10,1002,De Gasperi I,451209,460701,40,99999,203,99999,88888,"DC, PCI, PSI, P.d'Az, PDL, PLI",0,6,1,99999,99999,99999,88888,E,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,88888,E,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,99999,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,16,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,0,0,88888,1,PSI,L,0,0,0,0,0,0,88888,88888,0,0,1,1,1946,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,88888,88888,88888,88888,88888,0,88888,0,99999,88888,0,88888
10,1003,De Gasperi II,460713,470120,40,645,191,0.296124031,0,"DC, PCI, PSI, PRI",0,4,1,1,1,1,F,F,88888,88888,104,88888,88888,88888,88888,88888,115,88888,88888,207,88888,88888,88888,88888,23,88888,57,88888,88888,88888,30,88888,88888,DC,556,449,80.7554,4.8,DC,88888,F,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,16,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,12,N,0,0,0,CoC,CoC,CoC,2,3,1,1,1,1,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,1,0,"DC, PSI",1,PSI,L,0,0,0,0,0,1,"1, 12",Agrarian reform,0,0,1,0,1948,88888,88888,-4.7,88888,88888,88888,88888,88888,-4.7,88888,7.1,13.3,88888,88888,88888,88888,-1.9,88888,88888,88888,88888,88888,88888,88888,88888,9,0,398,53,7,88888,0,88888,0,99999,88888,0,88888
10,1004,De Gasperi III,470202,470513,40,441,100,0.2267573696,0,"DC, PCI, PSI",0,3,1,1,1,1,88888,N,88888,88888,104,88888,88888,88888,88888,88888,115,88888,88888,207,88888,88888,88888,88888,23,88888,57,88888,88888,88888,30,88888,88888,DC,556,426,76.61871,4.8,DC,88888,N,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,16,1,"DC, PCI, PSI",88888,88888,88888,88888,88888,88888,88888,88888,88888,13,N,0,0,0,CoC,CoC,CoC,2,3,1,1,1,1,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,1,1,"DC, PSI; DC, PSI, PCI",0,88888,88888,0,0,0,0,0,1,"1, 12",99999,0,0,1,0,1948,88888,88888,-4.7,88888,88888,88888,88888,88888,-4.7,88888,88888,13.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3.9,0,292,53,1,88888,0,88888,0,99999,88888,0,88888
10,1005,De Gasperi IV,470531,480512,40,323,323,1,1,"DC, PLI",0,2,1,0,0,1,88888,E,88888,88888,104,88888,88888,88888,88888,88888,115,88888,88888,207,88888,88888,88888,88888,23,88888,57,88888,88888,88888,30,88888,88888,DC,556,264,47.48201,4.8,DC,88888,E,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,16,3,"DC, PCI, PSI, PRI","CD, PCI, PSI","DC, PLI, PRI",88888,88888,88888,88888,88888,88888,88888,18,N,0,0,0,CoC,CoC,CoC,2,3,1,1,1,1,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1948,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,13.3,88888,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,14.3,0,274,231,4,88888,0,88888,0,99999,88888,0,88888
10,1006,De Gasperi V,480523,500112,40,1841,599,0.3253666486,0,"DC, PSDI, PLI, PRI",0,4,1,1,1,1,F,F,88888,88888,131,88888,88888,88888,88888,88888,52,88888,33,306,88888,88888,88888,88888,10,88888,15,88888,13,88888,88888,88888,88888,DC,574,364,63.41463,2.9,DC,F,F,88888,88888,42,88888,88888,88888,88888,88888,29,88888,12,131,88888,88888,88888,88888,6,88888,10,88888,4,88888,88888,88888,88888,237,159,2.7,DC,DC,10,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,11,N,0,0,0,CoC,CoC,CoC,2,3,1,1,1,1,88888,88888,88888,88888,88888,88888,0,0,0,0,1,0,0,0,88888,1,PSDI,L,0,0,0,0,0,0,88888,88888,0,0,1,0,1953,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2.6,-8.4,88888,88888,88888,88888,-0.9,88888,-0.9,88888,88888,88888,88888,88888,88888,-12.8,0,346,167,0,88888,0,88888,0,1,0,0,88888
10,1007,De Gasperi VI,500121,510716,50,1233,541,0.4387672344,0,"DC, PSDI, PRI",0,3,1,1,1,1,88888,N,88888,88888,131,88888,88888,88888,88888,88888,52,88888,33,306,88888,88888,88888,88888,10,88888,15,88888,13,88888,88888,88888,88888,DC,574,349,60.80139,2.9,DC,88888,N,88888,88888,42,88888,88888,88888,88888,88888,29,88888,12,131,88888,88888,88888,88888,6,88888,10,88888,4,88888,88888,88888,88888,237,149,2.7,DC,DC,10,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,15,N,0,0,0,CoC,CoC,CoC,2,3,1,1,1,1,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,1,0,"DC, PSDI",1,PSDI,L,0,0,0,0,0,1,8,Social reforms,0,0,1,0,1953,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2.6,-8.4,88888,88888,88888,88888,-0.9,88888,88888,88888,88888,88888,88888,88888,88888,-11.9,0,314,89,12,88888,0,88888,0,3,0,0,88888
10,1008,De Gasperi VII,510726,530629,50,682,682,1,1,"DC, PRI",0,2,1,1,1,1,88888,E,88888,88888,131,88888,88888,88888,88888,88888,52,88888,33,306,88888,88888,88888,88888,10,88888,15,88888,13,88888,88888,88888,88888,DC,574,316,55.05226,2.9,DC,88888,E,88888,88888,42,88888,88888,88888,88888,88888,29,88888,12,131,88888,88888,88888,88888,6,88888,10,88888,4,88888,88888,88888,88888,237,137,2.7,DC,DC,10,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,10,N,0,0,0,CoC,CoC,CoC,2,3,1,1,1,1,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1953,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-8.4,88888,88888,88888,88888,-0.9,88888,88888,88888,88888,88888,88888,88888,88888,-9.3,0,291,175,42,88888,0,88888,0,3,0,0,88888
10,1009,De Gasperi VIII,530716,530728,50,1774,12,0.0067643743,0,DC,0,1,0,0,0,1,F,F,88888,88888,143,88888,88888,88888,88888,88888,75,88888,19,262,88888,88888,88888,88888,6,88888,88888,88888,14,88888,29,88888,88888,DC,590,262,44.40678,4.2,DC,F,F,88888,88888,53,88888,88888,88888,88888,88888,29,88888,4,113,88888,88888,88888,88888,2,88888,3,88888,16,88888,9,88888,88888,237,113,3.9,DC,DC,10,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,17,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,1,88888,88888,88888,0,88888,88888,0,0,0,0,0,1,8,Economic Policy,0,0,1,0,1958,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2.2,0,263,282,37,88888,0,88888,0,0,88888,0,88888
10,1010,Pella,530817,540115,50,1742,151,0.0866819747,0,DC,0,1,0,0,0,0,88888,N,88888,88888,143,88888,88888,88888,88888,88888,75,88888,19,262,88888,88888,88888,88888,6,88888,88888,88888,14,88888,29,88888,88888,DC,590,262,44.40678,4.2,DC,88888,N,88888,88888,53,88888,88888,88888,88888,88888,29,88888,4,113,88888,88888,88888,88888,2,88888,3,88888,16,88888,9,88888,88888,237,113,3.9,DC,DC,10,1,DC,88888,88888,88888,88888,88888,88888,88888,88888,88888,20,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,88888,88888,88888,1,DC,L,0,0,0,0,0,0,88888,88888,0,0,1,0,1958,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2.2,1,315,215,44,88888,1,0,1,0,88888,0,88888
10,1011,Fanfani I,540118,540130,50,1588,12,0.0075566751,0,DC,0,1,0,0,0,0,88888,N,88888,88888,143,88888,88888,88888,88888,88888,75,88888,19,262,88888,88888,88888,88888,6,88888,88888,88888,14,88888,29,88888,88888,DC,590,262,44.40678,4.2,DC,88888,N,88888,88888,53,88888,88888,88888,88888,88888,29,88888,4,113,88888,88888,88888,88888,2,88888,3,88888,16,88888,9,88888,88888,237,113,3.9,DC,DC,9,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,10,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,1,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,0,1958,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2.2,0,260,303,12,88888,0,88888,0,0,88888,0,88888
